Taxon,Longitude,Latitude,Country,ADM1_NAME,ADM2_NAME
coffee,-42.97915952,-17.39583111,Brazil,Minas Gerais,Carbonita
coffee,-42.10415947,-17.39583111,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-41.81249279,-17.39583111,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-42.52082616,-17.35416444,Brazil,Minas Gerais,Minas Novas
coffee,-42.97915952,-17.31249777,Brazil,Minas Gerais,Turmalina
coffee,-42.18749281,-17.31249777,Brazil,Minas Gerais,Chapada Do Norte
coffee,-42.10415947,-17.31249777,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-41.85415946,-17.31249777,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-41.81249279,-17.31249777,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-41.9374928,-17.2708311,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-43.18749286,-17.22916444,Brazil,Minas Gerais,Bocaiuva
coffee,-43.1458262,-17.22916444,Brazil,Minas Gerais,Bocaiuva
coffee,-41.77082612,-17.22916444,Brazil,Minas Gerais,Carai
coffee,-43.1458262,-17.18749777,Brazil,Minas Gerais,Bocaiuva
coffee,-43.10415953,-17.18749777,Brazil,Minas Gerais,Botumirim
coffee,-42.77082618,-17.18749777,Brazil,Minas Gerais,Turmalina
coffee,-41.9374928,-17.18749777,Brazil,Minas Gerais,Novo Cruzeiro
coffee,-43.43749288,-17.10416443,Brazil,Minas Gerais,Itacambira
coffee,29.64584427,-17.10416443,Zimbabwe,Mashonaland West,Hurungwe
coffee,31.43751103,-17.10416443,Zimbabwe,Mashonaland Central,Shamva
coffee,31.56251104,-17.10416443,Zimbabwe,Mashonaland Central,Shamva
coffee,-43.06249286,-17.02083109,Brazil,Minas Gerais,Botumirim
coffee,30.18751096,-17.02083109,Zimbabwe,Mashonaland West,Makonde
coffee,-43.02082619,-16.97916442,Brazil,Minas Gerais,Botumirim
coffee,-41.89582613,-16.93749775,Brazil,Minas Gerais,Aracuai
coffee,30.18751096,-16.81249775,Zimbabwe,Mashonaland West,Makonde
coffee,-42.93749285,-16.77083108,Brazil,Minas Gerais,Cristalia
coffee,-42.93749285,-16.39583106,Brazil,Minas Gerais,Grao Mogol
coffee,-42.64582617,-16.31249772,Brazil,Minas Gerais,Grao Mogol
coffee,29.6041776,-16.10416438,Zimbabwe,Mashonaland West,Hurungwe
coffee,29.72917761,-16.10416438,Zimbabwe,Mashonaland West,Hurungwe
coffee,-40.64582607,-15.60416435,Brazil,Bahia,Encruzilhada
coffee,-40.97915942,-15.56249768,Brazil,Bahia,Encruzilhada
coffee,-41.31249277,-15.31249767,Brazil,Bahia,Candido Sales
coffee,-41.22915943,-15.18749766,Brazil,Bahia,Candido Sales
coffee,-40.89582608,-15.14583099,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.85415941,-15.14583099,Brazil,Bahia,Vitoria Da Conquista
coffee,-41.10415942,-15.06249766,Brazil,Bahia,Belo Campo
coffee,-40.93749275,-14.97916432,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.93749275,-14.93749765,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.77082607,-14.93749765,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.97915942,-14.89583098,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.93749275,-14.89583098,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.81249274,-14.89583098,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.64582607,-14.89583098,Brazil,Bahia,Barra Do Choca
coffee,-40.68749273,-14.85416431,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.89582608,-14.81249764,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.85415941,-14.81249764,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.6041594,-14.81249764,Brazil,Bahia,Barra Do Choca
coffee,-40.64582607,-14.68749764,Brazil,Bahia,Vitoria Da Conquista
coffee,-40.35415938,-14.56249763,Brazil,Bahia,Pocoes
coffee,-40.10415937,-14.47916429,Brazil,Bahia,Boa Nova
coffee,-40.14582604,-14.39583095,Brazil,Bahia,Boa Nova
coffee,-40.68749273,-14.35416429,Brazil,Bahia,Bom Jesus Da Serra
coffee,-39.97915936,-13.06249755,Brazil,Bahia,Nova Itarana
coffee,-44.18749292,-12.47916419,Brazil,Bahia,Tabocas Do Brejo Velho
coffee,-41.18749276,-11.89583082,Brazil,Bahia,Morro Do Chapeu
coffee,-41.22915943,-11.85416416,Brazil,Bahia,Morro Do Chapeu
coffee,-40.89582608,-11.85416416,Brazil,Bahia,Tapiramuta
coffee,-41.14582609,-11.72916415,Brazil,Bahia,Morro Do Chapeu
coffee,-40.89582608,-11.68749748,Brazil,Bahia,Morro Do Chapeu
coffee,-40.97915942,-11.64583081,Brazil,Bahia,Morro Do Chapeu
coffee,-41.18749276,-11.60416414,Brazil,Bahia,Morro Do Chapeu
coffee,-41.10415942,-11.5208308,Brazil,Bahia,Morro Do Chapeu
coffee,-41.2708261,-11.47916414,Brazil,Bahia,Morro Do Chapeu
coffee,-40.97915942,-11.47916414,Brazil,Bahia,Morro Do Chapeu
coffee,-41.31249277,-11.43749747,Brazil,Bahia,Morro Do Chapeu
coffee,-40.85415941,-11.35416413,Brazil,Bahia,Miguel Calmon
coffee,-40.85415941,-11.31249746,Brazil,Bahia,Miguel Calmon
coffee,-41.18749276,-11.27083079,Brazil,Bahia,Morro Do Chapeu
coffee,-40.77082607,-11.27083079,Brazil,Bahia,Miguel Calmon
coffee,34.97917788,-11.22916412,United Republic of Tanzania,Ruvuma,Mbinga
coffee,-40.68749273,-11.14583079,Brazil,Bahia,Jacobina
coffee,-40.6041594,-10.8541641,Brazil,Bahia,Mirangaba
coffee,121.0625157,-8.895830669,Indonesia,Nusatenggara Timur,Ngada
coffee,33.27084446,-8.854164,United Republic of Tanzania,Mbeya,Mbeya Rural
coffee,33.3541778,-8.854164,United Republic of Tanzania,Mbeya,Mbeya Rural
coffee,120.9791824,-8.854164,Indonesia,Nusatenggara Timur,Ngada
coffee,121.020849,-8.854164,Indonesia,Nusatenggara Timur,Ngada
coffee,121.0625157,-8.854164,Indonesia,Nusatenggara Timur,Ngada
coffee,120.9375157,-8.812497331,Indonesia,Nusatenggara Timur,Ngada
coffee,120.9791824,-8.812497331,Indonesia,Nusatenggara Timur,Ngada
coffee,121.020849,-8.812497331,Indonesia,Nusatenggara Timur,Ngada
coffee,120.9375157,-8.770830662,Indonesia,Nusatenggara Timur,Ngada
coffee,120.9791824,-8.770830662,Indonesia,Nusatenggara Timur,Ngada
coffee,120.9375157,-8.729163993,Indonesia,Nusatenggara Timur,Ngada
coffee,120.9791824,-8.729163993,Indonesia,Nusatenggara Timur,Ngada
coffee,115.1875154,-8.270830636,Indonesia,Bali,Tabanan
coffee,115.4375154,-8.270830636,Indonesia,Bali,Karangasem
coffee,115.2291821,-8.229163967,Indonesia,Bali,Buleleng
coffee,115.3125154,-8.229163967,Indonesia,Bali,Bangli
coffee,115.3541821,-8.229163967,Indonesia,Bali,Bangli
coffee,139.89585,-4.770830453,Indonesia,Papua,Yahukimo
coffee,139.9375167,-4.729163785,Indonesia,Papua,Yahukimo
coffee,139.9791834,-4.729163785,Indonesia,Papua,Yahukimo
coffee,139.7291833,-4.687497116,Indonesia,Papua,Yahukimo
coffee,139.77085,-4.687497116,Indonesia,Papua,Yahukimo
coffee,139.6875167,-4.645830447,Indonesia,Papua,Yahukimo
coffee,139.7291833,-4.604163778,Indonesia,Papua,Yahukimo
coffee,138.89585,-4.562497109,Indonesia,Papua,Yahukimo
coffee,138.9791833,-4.562497109,Indonesia,Papua,Yahukimo
coffee,139.0625166,-4.562497109,Indonesia,Papua,Yahukimo
coffee,138.8541833,-4.52083044,Indonesia,Papua,Yahukimo
coffee,139.6041833,-4.52083044,Indonesia,Papua,Yahukimo
coffee,138.5625166,-4.479163772,Indonesia,Papua,Jayawijaya
coffee,138.64585,-4.479163772,Indonesia,Papua,Jayawijaya
coffee,138.8125166,-4.479163772,Indonesia,Papua,Yahukimo
coffee,138.5208499,-4.437497103,Indonesia,Papua,Jayawijaya
coffee,138.6875166,-4.437497103,Indonesia,Papua,Jayawijaya
coffee,139.3125167,-4.437497103,Indonesia,Papua,Yahukimo
coffee,139.1041833,-4.395830434,Indonesia,Papua,Yahukimo
coffee,-79.77082811,-4.354163765,Ecuador,Loja,Sozoranga
coffee,137.5625166,-4.354163765,Indonesia,Papua,Mimika
coffee,140.02085,-4.354163765,Indonesia,Papua,Yahukimo
coffee,-79.39582809,-4.312497096,Ecuador,Loja,Quilanga
coffee,137.3958499,-4.312497096,Indonesia,Papua,Mimika
coffee,137.9375166,-4.312497096,Indonesia,Papua,Asmat
coffee,140.02085,-4.312497096,Indonesia,Papua,Yahukimo
coffee,-79.52082809,-4.270830427,Ecuador,Loja,Gonzanama
coffee,137.7291832,-4.270830427,Indonesia,Papua,Mimika
coffee,137.8125166,-4.270830427,Indonesia,Papua,Asmat
coffee,140.02085,-4.270830427,Indonesia,Papua,Yahukimo
coffee,135.7708498,-4.229163759,Indonesia,Papua,Mimika
coffee,136.1458498,-4.229163759,Indonesia,Papua,Mimika
coffee,136.9791832,-4.229163759,Indonesia,Papua,Mimika
coffee,137.0208499,-4.229163759,Indonesia,Papua,Mimika
coffee,137.3958499,-4.229163759,Indonesia,Papua,Mimika
coffee,137.9791833,-4.229163759,Indonesia,Papua,Jayawijaya
coffee,138.2291833,-4.229163759,Indonesia,Papua,Jayawijaya
coffee,139.9791834,-4.229163759,Indonesia,Papua,Yahukimo
coffee,135.8541831,-4.18749709,Indonesia,Papua,Mimika
coffee,136.6875165,-4.18749709,Indonesia,Papua,Mimika
coffee,136.8541832,-4.18749709,Indonesia,Papua,Mimika
coffee,136.9791832,-4.18749709,Indonesia,Papua,Mimika
coffee,-80.06249479,-4.14583042,Ecuador,Loja,Celica
coffee,-79.97916145,-4.14583042,Ecuador,Loja,Celica
coffee,136.0625165,-4.104163752,Indonesia,Papua,Nabire
coffee,136.4375165,-4.104163752,Indonesia,Papua,Paniai
coffee,136.6875165,-4.104163752,Indonesia,Papua,Paniai
coffee,136.7291832,-4.104163752,Indonesia,Papua,Paniai
coffee,138.9375166,-4.104163752,Indonesia,Papua,Jayawijaya
coffee,139.4375167,-4.104163752,Indonesia,Papua,Yahukimo
coffee,-80.06249479,-4.104163751,Ecuador,Loja,Celica
coffee,135.3958498,-4.062497083,Indonesia,Papua,Mimika
coffee,136.0208498,-4.062497083,Indonesia,Papua,Nabire
coffee,136.2291832,-4.062497083,Indonesia,Papua,Paniai
coffee,138.9375166,-4.062497083,Indonesia,Papua,Jayawijaya
coffee,139.6041833,-4.062497083,Indonesia,Papua,Yahukimo
coffee,-80.02082812,-4.020830414,Ecuador,Loja,Puyango
coffee,136.1041832,-4.020830414,Indonesia,Papua,Paniai
coffee,138.8541833,-4.020830414,Indonesia,Papua,Jayawijaya
coffee,139.8541834,-4.020830414,Indonesia,Papua,Yahukimo
coffee,135.8541831,-3.979163746,Indonesia,Papua,Nabire
coffee,136.0625165,-3.979163746,Indonesia,Papua,Paniai
coffee,136.1458498,-3.979163746,Indonesia,Papua,Paniai
coffee,138.8125166,-3.979163746,Indonesia,Papua,Jayawijaya
coffee,139.39585,-3.979163746,Indonesia,Papua,Yahukimo
coffee,-79.93749478,-3.979163745,Ecuador,Loja,Puyango
coffee,-79.97916145,-3.937497076,Ecuador,Loja,Puyango
coffee,-79.60416143,-3.937497076,Ecuador,Loja,Paltas
coffee,-79.56249476,-3.937497076,Ecuador,Loja,Paltas
coffee,-78.81249472,-3.937497076,Ecuador,Morona Santiago,Zamora
coffee,135.9791831,-3.895830408,Indonesia,Papua,Nabire
coffee,136.3958498,-3.895830408,Indonesia,Papua,Paniai
coffee,139.52085,-3.895830408,Indonesia,Papua,Yahukimo
coffee,-79.6458281,-3.895830407,Ecuador,Loja,Chaguarpamba
coffee,-78.85416139,-3.895830407,Ecuador,Morona Santiago,Zamora
coffee,-78.81249472,-3.895830407,Ecuador,Morona Santiago,Zamora
coffee,-78.68749472,-3.895830407,Ecuador,Morona Santiago,Zamora
coffee,135.2291831,-3.854163739,Indonesia,Papua,Mimika
coffee,135.3541831,-3.854163739,Indonesia,Papua,Mimika
coffee,136.1458498,-3.854163739,Indonesia,Papua,Nabire
coffee,136.1875165,-3.854163739,Indonesia,Papua,Nabire
coffee,136.3125165,-3.854163739,Indonesia,Papua,Paniai
coffee,-78.81249472,-3.854163738,Ecuador,Zamora Chinchipe,Yantzaza
coffee,-78.77082805,-3.854163738,Ecuador,Zamora Chinchipe,Yantzaza
coffee,-79.89582811,-3.81249707,Ecuador,El Oro,Marcabeli
coffee,-78.77082805,-3.81249707,Ecuador,Zamora Chinchipe,Yantzaza
coffee,-78.60416138,-3.81249707,Ecuador,Zamora Chinchipe,Yantzaza
coffee,135.7708498,-3.81249707,Indonesia,Papua,Nabire
coffee,139.1875166,-3.81249707,Indonesia,Papua,Jayawijaya
coffee,-80.02082812,-3.770830401,Ecuador,El Oro,Las Lajas
coffee,-79.93749478,-3.770830401,Ecuador,El Oro,Marcabeli
coffee,-78.72916139,-3.770830401,Ecuador,Zamora Chinchipe,Yantzaza
coffee,139.2291833,-3.770830401,Indonesia,Papua,Jayawijaya
coffee,-78.68749472,-3.729163732,Ecuador,Zamora Chinchipe,Yantzaza
coffee,136.3958498,-3.729163732,Indonesia,Papua,Paniai
coffee,137.6041832,-3.729163732,Indonesia,Papua,Puncakjaya
coffee,138.7291833,-3.729163732,Indonesia,Papua,Jayawijaya
coffee,138.77085,-3.729163732,Indonesia,Papua,Jayawijaya
coffee,139.02085,-3.729163732,Indonesia,Papua,Jayawijaya
coffee,139.2291833,-3.729163732,Indonesia,Papua,Jayawijaya
coffee,136.5208498,-3.687497064,Indonesia,Papua,Paniai
coffee,136.6041832,-3.687497064,Indonesia,Papua,Paniai
coffee,136.6875165,-3.687497064,Indonesia,Papua,Paniai
coffee,137.2291832,-3.687497064,Indonesia,Papua,Puncakjaya
coffee,138.6875166,-3.687497064,Indonesia,Papua,Jayawijaya
coffee,139.1041833,-3.687497064,Indonesia,Papua,Jayawijaya
coffee,-78.60416138,-3.687497063,Ecuador,Zamora Chinchipe,El Pangui
coffee,136.5625165,-3.645830395,Indonesia,Papua,Paniai
coffee,138.7291833,-3.645830395,Indonesia,Papua,Tolikara
coffee,138.8125166,-3.645830395,Indonesia,Papua,Jayawijaya
coffee,138.89585,-3.645830395,Indonesia,Papua,Jayawijaya
coffee,-78.60416138,-3.645830394,Ecuador,Zamora Chinchipe,El Pangui
coffee,136.2291832,-3.604163726,Indonesia,Papua,Nabire
coffee,136.6041832,-3.604163726,Indonesia,Papua,Paniai
coffee,-79.6458281,-3.604163725,Ecuador,El Oro,Atahualpa
coffee,-78.60416138,-3.604163725,Ecuador,Zamora Chinchipe,El Pangui
coffee,136.1875165,-3.562497057,Indonesia,Papua,Nabire
coffee,136.6458499,-3.562497057,Indonesia,Papua,Paniai
coffee,136.8958499,-3.562497057,Indonesia,Papua,Paniai
coffee,137.0625165,-3.562497057,Indonesia,Papua,Paniai
coffee,137.1875165,-3.562497057,Indonesia,Papua,Puncakjaya
coffee,137.5208499,-3.562497057,Indonesia,Papua,Puncakjaya
coffee,137.6458499,-3.562497057,Indonesia,Papua,Puncakjaya
coffee,137.7291832,-3.562497057,Indonesia,Papua,Puncakjaya
coffee,138.3958499,-3.562497057,Indonesia,Papua,Tolikara
coffee,136.0625165,-3.520830388,Indonesia,Papua,Nabire
coffee,137.1041832,-3.520830388,Indonesia,Papua,Paniai
coffee,137.1458499,-3.520830388,Indonesia,Papua,Puncakjaya
coffee,137.2291832,-3.520830388,Indonesia,Papua,Puncakjaya
coffee,137.9791833,-3.520830388,Indonesia,Papua,Puncakjaya
coffee,138.0625166,-3.520830388,Indonesia,Papua,Puncakjaya
coffee,139.0625166,-3.520830388,Indonesia,Papua,Tolikara
coffee,139.1041833,-3.520830388,Indonesia,Papua,Tolikara
coffee,137.6875166,-3.479163719,Indonesia,Papua,Puncakjaya
coffee,138.1875166,-3.479163719,Indonesia,Papua,Tolikara
coffee,138.5625166,-3.479163719,Indonesia,Papua,Tolikara
coffee,136.3541832,-3.437497051,Indonesia,Papua,Paniai
coffee,137.9375166,-3.437497051,Indonesia,Papua,Puncakjaya
coffee,138.0208499,-3.437497051,Indonesia,Papua,Puncakjaya
coffee,-78.56249471,-3.43749705,Ecuador,Morona Santiago,Gualaquiza
coffee,29.85417761,-3.395830382,Burundi,Mwaro,Nyabihanga
coffee,136.2291832,-3.395830382,Indonesia,Papua,Nabire
coffee,29.35417759,-3.354163713,Burundi,Bujumbura-Mairie,Ngagara
coffee,35.60417791,-3.354163713,United Republic of Tanzania,Arusha,Karatu
coffee,36.60417796,-3.354163713,United Republic of Tanzania,Arusha,Arumeru
coffee,36.77084464,-3.354163713,United Republic of Tanzania,Arusha,Arumeru
coffee,136.2291832,-3.354163713,Indonesia,Papua,Nabire
coffee,136.3541832,-3.354163713,Indonesia,Papua,Paniai
coffee,119.9791823,-3.270830375,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,37.14584466,-3.229163706,United Republic of Tanzania,Kilimanjaro,Hai
coffee,119.8125156,-3.229163706,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,119.9375156,-3.229163706,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,29.85417761,-3.187497038,Burundi,Gitega,Mutaho
coffee,29.89584428,-3.187497038,Burundi,Gitega,Mutaho
coffee,37.14584466,-3.187497038,United Republic of Tanzania,Kilimanjaro,Hai
coffee,119.3541823,-3.187497038,Indonesia,Sulawesi Barat,Mamasa
coffee,37.10417799,-3.145830369,United Republic of Tanzania,Kilimanjaro,Hai
coffee,119.3541823,-3.145830369,Indonesia,Sulawesi Barat,Mamasa
coffee,119.8541823,-3.145830369,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,119.7291823,-3.1041637,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,120.020849,-2.979163693,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,119.2708489,-2.937497025,Indonesia,Sulawesi Barat,Mamasa
coffee,119.6875156,-2.937497025,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,119.8125156,-2.937497025,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,120.020849,-2.937497025,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,119.1875156,-2.854163687,Indonesia,Sulawesi Barat,Mamasa
coffee,119.770849,-2.854163687,Indonesia,Sulawesi Selatan,Tanatoraja
coffee,29.10417757,-2.770830349,Burundi,Cibitoke,Mugina
coffee,28.89584423,-2.645830343,Democratic Republic of the Congo,Sud-Kivu,Area under 1st level administration
coffee,30.22917763,-2.562497005,Burundi,Kirundo,Busoni
coffee,30.2708443,-2.562497005,Burundi,Kirundo,Busoni
coffee,30.10417763,-2.520830336,Burundi,Kirundo,Kirundo
coffee,28.97917757,-2.479163667,Rwanda,Cyangugu,Karengera
coffee,29.6041776,-2.479163667,Rwanda,Gikongoro,Kinyamakara
coffee,29.10417757,-2.39583033,Rwanda,Cyangugu,Kagano
coffee,30.56251098,-2.39583033,Rwanda,Kibungo,Rusumo
coffee,30.60417765,-2.270830323,Rwanda,Kibungo,Rusumo
coffee,-79.06249474,-2.187496985,Ecuador,Chimborazo,Cumanda
coffee,29.85417761,-2.187496985,Rwanda,Gitarama,Ntongwe
coffee,29.89584428,-2.187496985,Rwanda,Gitarama,Ntongwe
coffee,29.35417759,-2.104163648,Rwanda,Kibuye,Gitesi
coffee,30.31251097,-2.104163648,Rwanda,Kigali-ngali,Bicumbi
coffee,30.60417765,-2.104163648,Rwanda,Kibungo,Kigarama
coffee,-79.02082807,-2.104163647,Ecuador,Chimborazo,Alausi
coffee,-78.9791614,-2.104163647,Ecuador,Chimborazo,Pallatanga
coffee,29.35417759,-2.062496979,Rwanda,Kibuye,Gitesi
coffee,30.31251097,-2.062496979,Rwanda,Kigali-ngali,Bicumbi
coffee,-79.02082807,-2.062496978,Ecuador,Chimborazo,Pallatanga
coffee,29.35417759,-2.02083031,Rwanda,Kibuye,Mabanza
coffee,30.64584432,-2.02083031,Rwanda,Kibungo,Kigarama
coffee,-78.9791614,-2.020830309,Ecuador,Chimborazo,Pallatanga
coffee,37.31251134,-1.812496966,Kenya,Eastern,Makueni
coffee,37.43751134,-1.687496959,Kenya,Eastern,Makueni
coffee,37.47917801,-1.687496959,Kenya,Eastern,Makueni
coffee,-79.18749474,-1.562496952,Ecuador,Bolivar,Caluma
coffee,-79.14582807,-1.562496952,Ecuador,Bolivar,Guaranda
coffee,37.27084467,-1.520830284,Kenya,Eastern,Machakos
coffee,30.18751096,-1.479163615,Rwanda,Byumba,Ngarama
coffee,30.22917763,-1.479163615,Rwanda,Byumba,Ngarama
coffee,37.27084467,-1.479163615,Kenya,Eastern,Machakos
coffee,30.18751096,-1.437496946,Rwanda,Umutara,Muvumba
coffee,30.22917763,-1.437496946,Rwanda,Umutara,Muvumba
coffee,37.27084467,-1.437496946,Kenya,Eastern,Machakos
coffee,37.31251134,-1.437496946,Kenya,Eastern,Machakos
coffee,37.27084467,-1.395830277,Kenya,Eastern,Machakos
coffee,37.39584467,-1.395830277,Kenya,Eastern,Machakos
coffee,37.354178,-1.354163609,Kenya,Eastern,Machakos
coffee,-80.39582814,-1.354163608,Ecuador,Manabi,24 De Mayo
coffee,-79.18749474,-1.354163608,Ecuador,Bolivar,Guaranda
coffee,37.31251134,-1.31249694,Kenya,Eastern,Machakos
coffee,37.354178,-1.31249694,Kenya,Eastern,Machakos
coffee,37.39584467,-1.31249694,Kenya,Eastern,Machakos
coffee,29.72917761,-1.270830271,Uganda,Kisoro,Bufumbira
coffee,29.77084428,-1.270830271,Uganda,Kisoro,Bufumbira
coffee,37.354178,-1.270830271,Kenya,Eastern,Machakos
coffee,29.68751094,-1.229163602,Uganda,Kisoro,Bufumbira
coffee,29.72917761,-1.229163602,Uganda,Kisoro,Bufumbira
coffee,37.31251134,-1.229163602,Kenya,Eastern,Machakos
coffee,36.81251131,-1.187496933,Kenya,Central,Kiambu
coffee,36.89584465,-1.187496933,Kenya,Central,Kiambu
coffee,37.27084467,-1.187496933,Kenya,Eastern,Machakos
coffee,-79.18749474,-1.145830264,Ecuador,Cotopaxi,Pangua
coffee,-79.1041614,-1.145830264,Ecuador,Cotopaxi,Pangua
coffee,36.81251131,-1.145830264,Kenya,Central,Kiambu
coffee,36.89584465,-1.145830264,Kenya,Central,Thika
coffee,36.77084464,-1.104163596,Kenya,Central,Kiambu
coffee,36.81251131,-1.104163596,Kenya,Central,Kiambu
coffee,36.85417798,-1.104163596,Kenya,Central,Kiambu
coffee,36.77084464,-1.062496927,Kenya,Central,Kiambu
coffee,36.97917798,-1.062496927,Kenya,Central,Thika
coffee,36.77084464,-1.020830258,Kenya,Central,Kiambu
coffee,-80.10416146,-1.020830257,Ecuador,Manabi,Bolivar
coffee,36.89584465,-0.979163589,Kenya,Central,Thika
coffee,36.93751132,-0.979163589,Kenya,Central,Thika
coffee,36.97917798,-0.979163589,Kenya,Central,Thika
coffee,37.06251132,-0.979163589,Kenya,Central,Thika
coffee,37.10417799,-0.979163589,Kenya,Central,Thika
coffee,34.72917787,-0.93749692,Kenya,Nyanza,Gucha
coffee,36.97917798,-0.93749692,Kenya,Central,Thika
coffee,37.02084465,-0.93749692,Kenya,Central,Maragua
coffee,37.10417799,-0.93749692,Kenya,Central,Maragua
coffee,37.27084467,-0.93749692,Kenya,Central,Thika
coffee,36.89584465,-0.895830251,Kenya,Central,Thika
coffee,37.06251132,-0.895830251,Kenya,Central,Maragua
coffee,37.10417799,-0.895830251,Kenya,Central,Maragua
coffee,37.229178,-0.895830251,Kenya,Central,Maragua
coffee,36.93751132,-0.854163583,Kenya,Central,Maragua
coffee,37.06251132,-0.854163583,Kenya,Central,Maragua
coffee,34.72917787,-0.812496914,Kenya,Nyanza,Gucha
coffee,37.02084465,-0.812496914,Kenya,Central,Maragua
coffee,34.77084454,-0.770830245,Kenya,Nyanza,Gucha
coffee,36.89584465,-0.770830245,Kenya,Central,Maragua
coffee,36.93751132,-0.770830245,Kenya,Central,Maragua
coffee,36.97917798,-0.770830245,Kenya,Central,Maragua
coffee,34.6875112,-0.729163576,Kenya,Nyanza,Gucha
coffee,34.72917787,-0.729163576,Kenya,Nyanza,Gucha
coffee,34.77084454,-0.729163576,Kenya,Nyanza,Central Kisii
coffee,34.8125112,-0.729163576,Kenya,Nyanza,Central Kisii
coffee,34.85417787,-0.729163576,Kenya,Nyanza,Central Kisii
coffee,34.93751121,-0.729163576,Kenya,Nyanza,Nyamira
coffee,36.97917798,-0.729163576,Kenya,Central,Muranga
coffee,37.02084465,-0.729163576,Kenya,Central,Muranga
coffee,36.97917798,-0.687496907,Kenya,Central,Muranga
coffee,34.85417787,-0.645830238,Kenya,Nyanza,Nyamira
coffee,36.89584465,-0.645830238,Kenya,Central,Muranga
coffee,37.06251132,-0.645830238,Kenya,Central,Muranga
coffee,37.10417799,-0.645830238,Kenya,Central,Muranga
coffee,34.72917787,-0.604163569,Kenya,Nyanza,Central Kisii
coffee,34.77084454,-0.604163569,Kenya,Nyanza,Central Kisii
coffee,34.85417787,-0.604163569,Kenya,Nyanza,Nyamira
coffee,36.93751132,-0.604163569,Kenya,Central,Muranga
coffee,36.97917798,-0.604163569,Kenya,Central,Muranga
coffee,37.06251132,-0.604163569,Kenya,Central,Nyeri
coffee,34.89584454,-0.562496901,Kenya,Nyanza,Nyamira
coffee,36.89584465,-0.562496901,Kenya,Central,Nyeri
coffee,34.85417787,-0.520830232,Kenya,Nyanza,Central Kisii
coffee,37.02084465,-0.520830232,Kenya,Central,Nyeri
coffee,37.31251134,-0.520830232,Kenya,Central,Kirinyaga
coffee,37.39584467,-0.520830232,Kenya,Central,Kirinyaga
coffee,34.93751121,-0.479163563,Kenya,Nyanza,Nyamira
coffee,34.97917788,-0.479163563,Kenya,Nyanza,Nyamira
coffee,35.02084455,-0.479163563,Kenya,Nyanza,Nyamira
coffee,36.93751132,-0.479163563,Kenya,Central,Nyeri
coffee,36.97917798,-0.479163563,Kenya,Central,Nyeri
coffee,37.14584466,-0.479163563,Kenya,Central,Nyeri
coffee,37.229178,-0.479163563,Kenya,Central,Kirinyaga
coffee,-80.18749479,-0.437496894,Ecuador,Manabi,Chone
coffee,36.93751132,-0.437496894,Kenya,Central,Nyeri
coffee,37.47917801,-0.437496894,Kenya,Eastern,Embu
coffee,37.52084468,-0.437496894,Kenya,Eastern,Embu
coffee,37.56251135,-0.437496894,Kenya,Eastern,Embu
coffee,36.97917798,-0.395830225,Kenya,Central,Nyeri
coffee,37.47917801,-0.395830225,Kenya,Eastern,Embu
coffee,37.52084468,-0.395830225,Kenya,Eastern,Embu
coffee,37.60417802,-0.354163556,Kenya,Eastern,Meru South
coffee,37.64584469,-0.354163556,Kenya,Eastern,Meru South
coffee,37.64584469,-0.312496888,Kenya,Eastern,Meru South
coffee,37.64584469,-0.270830219,Kenya,Eastern,Meru South
coffee,30.14584429,-0.22916355,Uganda,Bushenyi,Bunyaruguru
coffee,30.39584431,-0.22916355,Uganda,Ibanda,Ibanda
coffee,35.3541779,-0.22916355,Kenya,Rift Valley,Kericho
coffee,35.39584457,-0.22916355,Kenya,Rift Valley,Kericho
coffee,37.64584469,-0.22916355,Kenya,Eastern,Meru South
coffee,30.10417763,-0.187496881,Uganda,Bushenyi,Bunyaruguru
coffee,30.39584431,-0.187496881,Uganda,Ibanda,Ibanda
coffee,35.43751124,-0.187496881,Kenya,Rift Valley,Kericho
coffee,35.43751124,-0.145830212,Kenya,Rift Valley,Kericho
